accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	realtime
-0.21069619	9.071907	4.477294	-22.88894	-42.4736632	64	2630	12:26:06
-0.2944958	8.743892	4.9609375	-22.88894	-42.4736632	60	2669	12:26:06
-0.31843856	8.672064	4.8292522	-22.88894	-42.4736632	61	2706	12:26:06
-0.18675344	9.052753	4.532362	-22.88894	-42.4736632	63	2748	12:26:06
-0.28970724	8.597841	4.8819265	-22.88894	-42.4736632	60	2787	12:26:06
-0.4189981	8.777411	5.0207944	-22.88894	-42.4736632	60	2830	12:26:06
-0.22266756	8.925857	4.410254	-22.88894	-42.4736632	64	2867	12:26:06
-0.23942748	8.684034	4.9346004	-22.88894	-42.4736632	60	2908	12:26:06
-0.36871833	8.746285	4.7765784	-22.88894	-42.4736632	61	2947	12:26:06
-0.24421602	9.004868	4.37434	-22.88894	-42.4736632	64	2986	12:26:06
-0.27055305	8.667274	4.8819265	-22.88894	-42.4736632	61	3027	12:26:07
-0.3615355	8.775017	5.0231886	-22.88894	-42.4736632	60	3068	12:26:07
-0.13647367	8.897125	4.4198313	-22.88894	-42.4736632	64	3110	12:26:07
-0.19393626	8.6433325	4.8843207	-22.88894	-42.4736632	61	3150	12:26:07
-0.35435268	8.712766	4.862772	-22.88894	-42.4736632	61	3190	12:26:07
