accelerometer_X;accelerometer_Y;accelerometer_Z;latitude;longitude;tilt;timestamp
-0.03351985;9.098245;4.3073006;-22.8867759;-42.4681915;65;11474
-0.5818088;9.720756;5.0662856;-22.8867759;-42.4681915;63;11516
-0.39266106;8.868394;3.74704;-22.8867759;-42.4681915;67;11559
-0.45012367;9.225141;4.800521;-22.8867759;-42.4681915;63;11598
-0.43575802;9.014444;4.453351;-22.8867759;-42.4681915;64;11638
-0.34716985;8.777411;4.0295644;-22.8867759;-42.4681915;65;11677
-0.28731298;8.980925;4.7957325;-22.8867759;-42.4681915;62;11717
-0.31604427;8.494887;3.1819913;-22.8867759;-42.4681915;69;11757
-0.038308397;9.464568;5.707951;-22.8867759;-42.4681915;59;11797
-0.32562137;8.267431;3.4118416;-22.8867759;-42.4681915;68;11837
-0.22506183;9.735122;5.7031627;-22.8867759;-42.4681915;60;11893
-0.45251793;9.265843;4.5467277;-22.8867759;-42.4681915;64;11936
-0.50040346;8.686429;4.1780095;-22.8867759;-42.4681915;64;11977
0.4189981;8.945011;4.7693954;-22.8867759;-42.4681915;62;12016
-0.17957062;9.074302;4.6736245;-22.8867759;-42.4681915;63;12059
-0.7996878;9.538791;4.63771;-22.8867759;-42.4681915;64;12096
-1.515576;9.174861;3.4142358;-22.8867759;-42.4681915;70;12139
-1.4293821;9.035994;3.7446458;-22.8867759;-42.4681915;68;12178
0.2753416;8.40151;3.6704233;-22.8867759;-42.4681915;66;12220
1.1875603;8.181237;3.2993107;-22.8867759;-42.4681915;68;12259
1.7837347;8.090255;4.601796;-22.8867759;-42.4681915;61;12298
0.8643332;8.794171;5.8683677;-22.8867759;-42.4681915;56;12339
0.10774237;9.498088;5.897099;-22.8867759;-42.4681915;58;12380
-1.5562786;9.912297;5.0495257;-22.8867759;-42.4681915;63;12420
1.6400782;7.884347;3.1317115;-22.8867759;-42.4681915;69;12465
-2.7845416;9.641745;3.354379;-22.8867759;-42.4681915;72;12497
-1.5083932;9.124581;3.258608;-22.8867759;-42.4681915;71;12537
0.81165916;8.5331955;3.7207031;-22.8867759;-42.4681915;67;12581
1.0870007;8.669669;4.2019525;-22.8867759;-42.4681915;64;12621
0.7302538;8.940222;5.008823;-22.8867759;-42.4681915;61;12659
-0.70631105;8.945011;4.0343533;-22.8867759;-42.4681915;66;12699
-1.0151725;8.6433325;3.806897;-22.8867759;-42.4681915;66;12743
0.30167863;9.021627;4.496448;-22.8867759;-42.4681915;64;12776
-0.057462595;9.06233;4.745453;-22.8867759;-42.4681915;62;12819
-0.5602603;9.131764;4.2211065;-22.8867759;-42.4681915;65;12859
-0.53871185;8.973742;4.1157584;-22.8867759;-42.4681915;65;12898
-0.11253092;9.165284;4.1253357;-22.8867759;-42.4681915;66;12940
-0.083799616;9.155706;4.731087;-22.8867759;-42.4681915;63;12980
