accelerometer_X	accelerometer_Y	accelerometer_Z	latitude	longitude	tilt	timestamp	datetime
0.33759275	7.982512	8.195602	-22.8587954	-43.2305387	44	10393	2018-03-15T11:01:53.644Z
0.56744313	7.84125	6.4932733	-22.8587954	-43.2305387	50	10439	2018-03-15T11:01:53.690Z
0.63208854	7.5683026	6.7638264	-22.8587954	-43.2305387	48	10471	2018-03-15T11:01:53.722Z
0.1699935	7.474926	7.637737	-22.8587954	-43.2305387	44	10513	2018-03-15T11:01:53.764Z
0.045491222	6.177229	6.8260775	-22.8587954	-43.2305387	42	10553	2018-03-15T11:01:53.804Z
0.028731298	8.281796	7.695199	-22.8587954	-43.2305387	47	10592	2018-03-15T11:01:53.844Z
-0.26337022	5.803722	5.525986	-22.8587954	-43.2305387	46	10633	2018-03-15T11:01:53.884Z
-0.18435916	5.913859	7.269018	-22.8587954	-43.2305387	39	10674	2018-03-15T11:01:53.925Z
0.44533512	6.510033	7.5467544	-22.8587954	-43.2305387	41	10716	2018-03-15T11:01:53.967Z
0.7948992	8.607418	6.411868	-22.8587954	-43.2305387	53	10753	2018-03-15T11:01:54.004Z
1.1133378	7.4605603	5.968927	-22.8587954	-43.2305387	52	10795	2018-03-15T11:01:54.046Z
0.66321415	7.8963184	5.166845	-22.8587954	-43.2305387	57	10834	2018-03-15T11:01:54.085Z
0.5554718	8.186026	5.5906315	-22.8587954	-43.2305387	56	10873	2018-03-15T11:01:54.125Z
0.07901107	7.041562	7.946598	-22.8587954	-43.2305387	42	10915	2018-03-15T11:01:54.166Z
0.0071828244	8.28898	7.4797144	-22.8587954	-43.2305387	48	10954	2018-03-15T11:01:54.205Z
0.38787252	7.362395	6.897906	-22.8587954	-43.2305387	47	10995	2018-03-15T11:01:54.246Z
0.46209505	8.269825	6.0096297	-22.8587954	-43.2305387	54	11035	2018-03-15T11:01:54.286Z
-0.24182175	8.518829	6.407079	-22.8587954	-43.2305387	53	11075	2018-03-15T11:01:54.326Z
0.16520496	8.0711	6.4190507	-22.8587954	-43.2305387	52	11115	2018-03-15T11:01:54.367Z
-0.3519584	7.9585695	6.5459476	-22.8587954	-43.2305387	51	11155	2018-03-15T11:01:54.406Z
0.42139238	7.6640735	7.3863378	-22.8587954	-43.2305387	46	11194	2018-03-15T11:01:54.445Z
0.3040729	7.2714124	6.265817	-22.8587954	-43.2305387	49	11236	2018-03-15T11:01:54.487Z
0.5698374	8.265037	5.0207944	-22.8587954	-43.2305387	59	11277	2018-03-15T11:01:54.528Z
0.2944958	7.659285	4.522785	-22.8587954	-43.2305387	59	11315	2018-03-15T11:01:54.566Z
0.3902668	7.4414062	6.9505796	-22.8587954	-43.2305387	47	11360	2018-03-15T11:01:54.611Z
0.53392327	9.694419	7.455772	-22.8587954	-43.2305387	52	11400	2018-03-15T11:01:54.652Z
0.2777359	7.125362	5.6169686	-22.8587954	-43.2305387	52	11435	2018-03-15T11:01:54.686Z
0.21069619	8.985713	6.986494	-22.8587954	-43.2305387	52	11475	2018-03-15T11:01:54.726Z
0.2681588	9.012051	6.1892004	-22.8587954	-43.2305387	56	11520	2018-03-15T11:01:54.771Z
-0.25379312	6.4501762	6.672844	-22.8587003	-43.2302548	44	11555	2018-03-15T11:01:54.806Z
0.4644893	8.968953	6.5148215	-22.8587003	-43.2302548	54	11604	2018-03-15T11:01:54.855Z
0.7015225	8.56911	7.233104	-22.8587003	-43.2302548	50	11636	2018-03-15T11:01:54.887Z
0.3902668	6.5459476	5.913859	-22.8587003	-43.2302548	48	11676	2018-03-15T11:01:54.927Z
0.87630457	7.391126	5.1213536	-22.8587003	-43.2302548	55	11716	2018-03-15T11:01:54.967Z
0.09577099	8.243488	6.8428373	-22.8587003	-43.2302548	50	11755	2018-03-15T11:01:55.006Z
0.12210801	8.214757	4.9154463	-22.8587003	-43.2302548	59	11796	2018-03-15T11:01:55.047Z
0.42618093	8.25546	6.3975024	-22.8587003	-43.2302548	52	11835	2018-03-15T11:01:55.087Z
-0.13886794	6.9122715	6.8787518	-22.8587003	-43.2302548	45	11877	2018-03-15T11:01:55.128Z
0.08858817	6.6249585	6.775798	-22.8587003	-43.2302548	44	11916	2018-03-15T11:01:55.167Z
